Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id,Keyword Id,Product Targeting Id,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Eligibility Status,Reasons for Ineligibility,Ad Group Default Bid,Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Ad Group,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_fathers day hat_Broad_Nguyen_280526,,,,,,father's day hat,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_fathers day hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_BESTDADEVERHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_fathers day hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,father's day hat,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,,,,,,happy fathers day hat,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_BESTDADEVERHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_happy fathers day hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,happy fathers day hat,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,,,,,,fathers day dad hat,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_BESTDADEVERHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_fathers day dad hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,fathers day dad hat,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,,,,,,first fathers day hat,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_BESTDADEVERHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,FATHERDAY_BESTDADEVERHAT_SP00_first fathers day hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,first fathers day hat,broad,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,AG_01_Exact_250 anniversary usa stickers,,,,,,AG_01_Exact_250 anniversary usa stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,AG_01_Exact_250 anniversary usa stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,AG_01_Exact_250 anniversary usa stickers,,,,,,,,,,Enabled,,,,,,,0.6,250 anniversary usa stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,AG_02_Exact_250 anniversary usa stickers,,,,,,AG_02_Exact_250 anniversary usa stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,AG_02_Exact_250 anniversary usa stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,AG_02_Exact_250 anniversary usa stickers,,,,,,,,,,Enabled,,,,,,,0.6,250 anniversary usa stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,AG_03_Exact_250 anniversary usa stickers,,,,,,AG_03_Exact_250 anniversary usa stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,AG_03_Exact_250 anniversary usa stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary usa stickers_Exact_Nguyen_280526,AG_03_Exact_250 anniversary usa stickers,,,,,,,,,,Enabled,,,,,,,0.6,250 anniversary usa stickers,exact,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,AG_01_Exact_250 anniversary stickers,,,,,,AG_01_Exact_250 anniversary stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,AG_01_Exact_250 anniversary stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,AG_01_Exact_250 anniversary stickers,,,,,,,,,,Enabled,,,,,,,0.6,250 anniversary stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,AG_02_Exact_250 anniversary stickers,,,,,,AG_02_Exact_250 anniversary stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,AG_02_Exact_250 anniversary stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,AG_02_Exact_250 anniversary stickers,,,,,,,,,,Enabled,,,,,,,0.6,250 anniversary stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,AG_03_Exact_250 anniversary stickers,,,,,,AG_03_Exact_250 anniversary stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,AG_03_Exact_250 anniversary stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 anniversary stickers_Exact_Nguyen_280526,AG_03_Exact_250 anniversary stickers,,,,,,,,,,Enabled,,,,,,,0.6,250 anniversary stickers,exact,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,AG_01_Exact_american stickers,,,,,,AG_01_Exact_american stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,AG_01_Exact_american stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,AG_01_Exact_american stickers,,,,,,,,,,Enabled,,,,,,,0.6,american stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,AG_02_Exact_american stickers,,,,,,AG_02_Exact_american stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,AG_02_Exact_american stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,AG_02_Exact_american stickers,,,,,,,,,,Enabled,,,,,,,0.6,american stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,AG_03_Exact_american stickers,,,,,,AG_03_Exact_american stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,AG_03_Exact_american stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_american stickers_Exact_Nguyen_280526,AG_03_Exact_american stickers,,,,,,,,,,Enabled,,,,,,,0.6,american stickers,exact,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,AG_01_Exact_america 250 stickers,,,,,,AG_01_Exact_america 250 stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,AG_01_Exact_america 250 stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,AG_01_Exact_america 250 stickers,,,,,,,,,,Enabled,,,,,,,0.6,america 250 stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,AG_02_Exact_america 250 stickers,,,,,,AG_02_Exact_america 250 stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,AG_02_Exact_america 250 stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,AG_02_Exact_america 250 stickers,,,,,,,,,,Enabled,,,,,,,0.6,america 250 stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,AG_03_Exact_america 250 stickers,,,,,,AG_03_Exact_america 250 stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,AG_03_Exact_america 250 stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_america 250 stickers_Exact_Nguyen_280526,AG_03_Exact_america 250 stickers,,,,,,,,,,Enabled,,,,,,,0.6,america 250 stickers,exact,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,AG_01_Exact_usa 250 decal,,,,,,AG_01_Exact_usa 250 decal,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,AG_01_Exact_usa 250 decal,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,AG_01_Exact_usa 250 decal,,,,,,,,,,Enabled,,,,,,,0.6,usa 250 decal,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,AG_02_Exact_usa 250 decal,,,,,,AG_02_Exact_usa 250 decal,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,AG_02_Exact_usa 250 decal,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,AG_02_Exact_usa 250 decal,,,,,,,,,,Enabled,,,,,,,0.6,usa 250 decal,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,AG_03_Exact_usa 250 decal,,,,,,AG_03_Exact_usa 250 decal,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,AG_03_Exact_usa 250 decal,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_usa 250 decal_Exact_Nguyen_280526,AG_03_Exact_usa 250 decal,,,,,,,,,,Enabled,,,,,,,0.6,usa 250 decal,exact,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,AG_01_Exact_1776 2026 stickers,,,,,,AG_01_Exact_1776 2026 stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,AG_01_Exact_1776 2026 stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,AG_01_Exact_1776 2026 stickers,,,,,,,,,,Enabled,,,,,,,0.6,1776 2026 stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,AG_02_Exact_1776 2026 stickers,,,,,,AG_02_Exact_1776 2026 stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,AG_02_Exact_1776 2026 stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,AG_02_Exact_1776 2026 stickers,,,,,,,,,,Enabled,,,,,,,0.6,1776 2026 stickers,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,AG_03_Exact_1776 2026 stickers,,,,,,AG_03_Exact_1776 2026 stickers,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,AG_03_Exact_1776 2026 stickers,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_1776 2026 stickers_Exact_Nguyen_280526,AG_03_Exact_1776 2026 stickers,,,,,,,,,,Enabled,,,,,,,0.6,1776 2026 stickers,exact,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,AG_01_Exact_250 years of freedom sticker,,,,,,AG_01_Exact_250 years of freedom sticker,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,AG_01_Exact_250 years of freedom sticker,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,AG_01_Exact_250 years of freedom sticker,,,,,,,,,,Enabled,,,,,,,0.6,250 years of freedom sticker,exact,,,,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,AG_02_Exact_250 years of freedom sticker,,,,,,AG_02_Exact_250 years of freedom sticker,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_SPR00_250 years of freedom sticker_Exact_Nguyen_280526,AG_02_Exact_250 years of freedom sticker,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
