Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id,Keyword Id,Product Targeting Id,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Eligibility Status,Reasons for Ineligibility,Ad Group Default Bid,Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,,,,,,american flag decor,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_american flag decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,american flag decor,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,,,,,,patriotic table decor,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_patriotic table decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,patriotic table decor,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,,,,,,wooden patriotic sign,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,250TH_4THOFJULY_SP00_wooden patriotic sign_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,wooden patriotic sign,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,,,,,,eagle patriotic decor,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_eagle patriotic decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,eagle patriotic decor,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,,,,,,july 4th centerpiece,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,250TH_4THOFJULY_SP00_july 4th centerpiece_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,july 4th centerpiece,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,,,,,,4th of july table decorations,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july table decorations_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,4th of july table decorations,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,,,,,,4th of july table runner,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july table runner_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,4th of july table runner,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,,,,,,4th of july decor,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,4th of july decor,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,,,,,,4th of july centerpiece,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july centerpiece_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,4th of july centerpiece,phrase,,,,
